age,monthly_income,employment_status,years_employed,credit_history_years,existing_loans,late_payments,defaulted_before,requested_amount,monthly_debt,debt_to_income,loan_to_income,credit_score,risk_level,approved
42,4171,Unemployed,21,1,3,0,0,5792,3221,0.7722368736514026,0.11571965156237513,525.3883960680892,High,0
19,14918,Employed,15,15,0,5,0,175767,3062,0.20525539616570587,0.981850784287438,541.4583054028691,High,0
27,14929,Employed,12,0,0,2,0,88187,4523,0.30296737892692077,0.4922577980217474,544.1084466474647,High,0
47,5539,Employed,2,18,4,1,0,47510,3052,0.5510019859180357,0.7147800445327075,570.9929590178733,Medium,1
62,39727,Employed,2,8,4,5,0,175209,4429,0.11148589120749113,0.3675271226118257,514.5700656983915,High,0
22,25669,Self-Employed,23,2,2,3,1,118104,2319,0.09034243640188554,0.38341968911917096,446.1537262846235,High,0
50,8432,Self-Employed,4,6,4,1,0,44632,3539,0.4197106261859583,0.44109740670461733,543.1688804554079,High,0
18,23644,Employed,25,9,3,4,0,172862,2366,0.10006767044493317,0.6092525235436757,536.4367281339876,High,0
35,21745,Employed,10,0,4,3,0,88568,526,0.02418946884341228,0.3394190235303135,526.7321223269716,High,0
49,31228,Employed,29,9,3,3,0,166957,2807,0.08988728064557448,0.445532321420947,567.4815870372743,Medium,1
64,37521,Self-Employed,6,8,4,0,1,70214,1195,0.031848831321126835,0.1559437825928591,536.8215132858933,High,0
28,34703,Employed,20,14,4,4,1,49870,1753,0.05051436475232689,0.11975429597825356,486.75301847102554,High,0
38,29928,Employed,23,14,4,0,0,53110,1672,0.05586741512964448,0.14788269624877484,664.4229484095162,Medium,1
43,21322,Self-Employed,9,2,1,0,0,114414,2028,0.09511302879654816,0.44716724509895883,611.7564018384767,Medium,1
42,25360,Unemployed,9,4,1,2,0,141243,1654,0.06522082018927444,0.46412657728706624,584.3259069400631,Medium,1
39,32055,Employed,19,8,4,0,0,145661,4549,0.1419123381687724,0.3786746737378464,610.2500389954765,Medium,1
44,19376,Employed,1,8,3,1,0,23077,4841,0.24984516928158546,0.09925079135700524,604.0635322047893,Medium,1
30,9588,Self-Employed,2,6,2,3,0,69874,4041,0.4214643304130163,0.6073042692254207,512.9860241969128,High,0
50,28000,Self-Employed,7,11,0,0,0,174299,847,0.03025,0.5187470238095238,670.2451785714286,Medium,1
51,9304,Employed,10,8,1,5,1,151009,867,0.09318572656921754,1.3525455001433075,387.6649828030955,High,0
58,10345,Unemployed,12,5,4,1,0,14754,773,0.07472208796520058,0.11884968583856936,598.9023682938617,Medium,1
52,32300,Self-Employed,6,1,0,4,0,30688,542,0.016780185758513932,0.07917440660474716,568.2359133126935,Medium,1
18,27259,Employed,12,8,1,3,1,12048,4417,0.16203822590703987,0.03683187204226127,498.34550056861957,High,0
38,28470,Employed,1,16,2,5,0,27568,785,0.0275728837372673,0.08069312726846974,601.8496663154197,Medium,1
23,26017,Employed,5,0,3,5,0,102583,3305,0.12703232501825729,0.32857682797145454,485.0415113195219,High,0
45,18352,Self-Employed,8,18,4,4,0,153617,4635,0.2525610287707062,0.6975488593432142,547.8397449869224,High,0
34,36365,Employed,19,5,2,5,0,99449,2883,0.07927952701773683,0.22789541225537377,531.8127320225491,High,0
22,22446,Self-Employed,24,4,1,1,1,50217,448,0.01995901274169117,0.18643633609551813,526.418738305266,High,0
48,5336,Self-Employed,1,1,4,4,0,184194,3310,0.6203148425787106,2.876592953523238,300.0,High,0
22,12879,Employed,17,8,0,5,0,169818,4585,0.3560059010792763,1.0988042549887413,481.3510365711624,High,0
55,35316,Self-Employed,15,13,3,4,0,144781,1905,0.05394155623513422,0.3416322158039793,578.0290803035451,Medium,1
20,36340,Unemployed,24,3,1,4,1,132873,4559,0.12545404512933406,0.30469867914144194,441.66359383599337,High,0
40,10521,Employed,11,3,3,0,1,30358,4409,0.41906662864746697,0.2404555967430219,470.2846687577226,High,0
54,9171,Employed,6,14,4,0,0,119064,3251,0.3544869697960964,1.0818885617707992,572.5482499182206,Medium,1
54,26481,Employed,6,7,2,0,0,16023,384,0.014500962954571203,0.05042294475284166,660.234507760281,Medium,1
27,21474,Unemployed,16,3,3,5,0,100387,294,0.013690975132718636,0.38956800471888486,509.98300270094063,High,0
27,24008,Unemployed,12,15,0,3,0,164828,1238,0.05156614461846051,0.5721287348661557,624.4843385538154,Medium,1
36,4633,Employed,10,3,1,1,0,199247,4857,1.0483488020720915,3.583836966688251,300.0,High,0
34,15485,Self-Employed,5,15,0,5,0,190353,2816,0.18185340652244109,1.0243945753955441,541.7139166935744,High,0
38,6648,Employed,28,11,3,0,0,185361,1098,0.1651624548736462,2.323518351383875,515.76940433213,High,0
31,16140,Employed,22,15,2,4,0,194169,1737,0.10762081784386617,1.0025247831474597,551.9340148698884,Medium,1
26,20921,Employed,26,18,2,5,0,91728,2189,0.10463170976530758,0.3653745040868027,585.5217245829549,Medium,1
63,17357,Employed,13,7,0,4,1,183331,2765,0.15930172264792303,0.8801972307042307,433.0719594399954,High,0
18,6137,Employed,5,5,4,4,0,154911,1222,0.19912009124979632,2.1035114876975722,404.89489978817016,High,0
62,3097,Employed,5,9,4,4,0,32410,3242,1.0468195027445915,0.8720805080185126,397.05682918953823,High,0
30,14407,Employed,1,4,2,2,1,110696,3899,0.27063233150551813,0.640290599477106,439.10668425071145,High,0
21,33575,Unemployed,21,17,0,3,0,16447,4323,0.12875651526433357,0.040821543807396374,657.0999255398361,Medium,1
18,15722,Employed,19,9,0,1,0,122954,410,0.026078107111054575,0.6517088580757325,632.7680956621294,Medium,1
57,15924,Employed,24,9,0,1,0,91569,2999,0.1883320773674956,0.4791980658126099,623.6482667671439,Medium,1
49,6750,Employed,14,6,3,0,0,100894,2945,0.4362962962962963,1.245604938271605,522.908148148148,High,0
51,30733,Self-Employed,27,17,4,2,0,18907,4786,0.15572837015585853,0.05126682501979414,633.2365860801093,Medium,1
45,11535,Employed,16,0,4,5,0,26637,877,0.07602947550931946,0.1924360641525791,489.3302990897269,High,0
48,27487,Employed,28,6,3,5,0,174268,786,0.02859533597700731,0.5283346066625435,514.8684832830065,High,0
25,33651,Unemployed,7,0,1,1,0,158441,2109,0.06267272889364357,0.3923632779610314,588.937475855101,Medium,1
56,7666,Employed,4,14,3,3,0,138661,1986,0.2590660057396295,1.5073158535524829,508.4731280980955,High,0
43,19994,Employed,16,3,0,4,0,28560,878,0.043913173952185657,0.11903571071321396,572.5882764829449,Medium,1
51,4727,Self-Employed,19,19,3,0,0,8034,1607,0.3399619208800508,0.14163317114448912,665.7065792257246,Medium,1
20,37622,Employed,0,9,0,3,0,136241,2403,0.06387220243474563,0.301775999858239,609.2287757163361,Medium,1
29,13800,Employed,21,8,2,1,0,97449,70,0.005072463768115942,0.5884601449275362,614.0836956521739,Medium,1
18,21708,Employed,17,1,0,2,0,8239,2310,0.10641238253178552,0.031628124808058475,600.3328266077023,Medium,1
61,15819,Employed,14,13,4,0,0,8415,4401,0.27820974777166696,0.04432960364119097,638.9550540489284,Medium,1
22,12369,Employed,4,15,3,1,0,81944,3295,0.2663917859164039,0.5520791225375267,609.90823833778,Medium,1
47,12283,Employed,6,0,0,5,0,139556,761,0.06195554831881462,0.9468099541371543,485.7567369535129,High,0
47,33573,Employed,17,1,1,0,1,58987,4683,0.1394870878384416,0.14641477774799194,519.4766627945074,High,0
34,16171,Employed,5,6,2,1,0,23225,2121,0.13116071980706204,0.11968441448683859,617.0796487539423,Medium,1
64,33933,Self-Employed,21,9,1,5,0,85459,3582,0.10556095835911944,0.20987190443913986,559.7403707305573,Medium,1
40,8774,Employed,20,19,1,5,0,197176,4197,0.47834511055390927,1.8727300357115721,465.2347845908365,High,0
32,9519,Employed,4,0,1,4,0,25936,1629,0.17113142136779075,0.22705466260461532,525.8409496795882,High,0
54,13983,Unemployed,29,12,2,2,0,44612,4288,0.30665808481727813,0.26587046175117407,597.2488021168562,Medium,1
38,33932,Self-Employed,18,0,2,4,0,100533,1085,0.03197571613815867,0.24689820818106803,531.3490215725569,High,0
31,33798,Employed,9,4,2,1,0,125877,2457,0.07269660926682052,0.31036599798804665,602.6544470086988,Medium,1
19,21133,Unemployed,14,15,2,3,0,107269,4395,0.20796857994605594,0.42299168756604993,594.6642691525103,Medium,1
28,17939,Employed,9,14,1,4,1,44952,3266,0.1820614304030325,0.2088187747366074,495.62350186743964,High,0
56,3781,Employed,26,16,4,3,0,63945,453,0.11980957418672308,1.4093493784713038,531.061888389315,High,0
55,30624,Self-Employed,15,15,4,5,1,10380,2621,0.08558646812957157,0.02824582027168234,473.0348746081505,High,0
51,9823,Employed,11,12,2,1,0,186370,618,0.06291357019240558,1.5810682412026198,567.5862771047542,Medium,1
55,21489,Employed,17,10,3,2,0,85821,636,0.02959653776350691,0.33280980967006374,606.4798268881754,Medium,1
51,32118,Employed,22,16,0,3,0,163332,2348,0.07310542374992217,0.4237810573510181,635.8004857089483,Medium,1
35,37881,Employed,0,16,3,1,0,168951,4874,0.1286660859005834,0.3716704944431245,642.2598400253426,Medium,1
47,19280,Employed,15,1,3,3,1,152215,3036,0.1574688796680498,0.6579140733056709,406.6288900414937,High,0
32,25263,Unemployed,21,12,3,4,0,54744,2249,0.08902347306337331,0.18058029529351224,578.4823655147845,Medium,1
44,16565,Employed,5,13,4,1,0,167650,2721,0.16426199818895262,0.8433947077170741,584.6848777543012,Medium,1
51,23354,Unemployed,2,10,0,4,0,85262,2349,0.10058234135480003,0.304237675201964,589.6758585253061,Medium,1
55,28643,Employed,1,9,3,0,0,62331,4432,0.15473239534964914,0.1813444820724086,635.5514436336977,Medium,1
50,26648,Self-Employed,27,2,2,1,0,97551,1994,0.07482737916541579,0.3050604172921045,592.7170894626239,Medium,1
41,21658,Self-Employed,1,16,4,3,1,68815,2820,0.13020592852525625,0.2647789885184843,498.48854926586023,High,0
32,24253,Self-Employed,29,14,2,0,0,76519,1071,0.04415948542448357,0.26291936392748666,678.9256999134127,Medium,1
47,29390,Employed,12,8,2,4,0,155250,2031,0.06910513780197346,0.44020074855392993,555.2953385505274,Medium,1
59,26128,Employed,8,9,3,4,0,97526,1249,0.04780312308634415,0.3110520004082466,560.6005052051439,Medium,1
34,16489,Employed,15,7,2,3,0,196269,1295,0.07853720662259689,0.9919188549942386,536.0604039056341,High,0
22,35658,Unemployed,26,12,0,0,0,114365,3556,0.09972516686297606,0.2672728887393198,681.9966066520838,Low,1
46,9852,Self-Employed,4,17,2,5,0,41366,327,0.033191230207064555,0.3498951143591826,590.0233455136013,Medium,1
21,32450,Employed,22,4,3,2,1,189027,796,0.02453004622496148,0.48543143297380587,467.93050847457624,High,0
27,5551,Employed,27,5,2,3,0,104830,2861,0.5154026301567285,1.5737404671830901,438.7272563502072,High,0
34,9411,Employed,20,16,4,4,0,46911,4760,0.5057910955265116,0.415391563064499,524.3815747529486,High,0
27,36243,Self-Employed,6,10,4,1,0,88422,2793,0.07706315702342521,0.2033082250365588,618.5539276549955,Medium,1
34,24800,Employed,12,19,4,0,0,58619,3094,0.12475806451612903,0.19697244623655913,678.210685483871,Medium,1
37,13403,Self-Employed,19,15,1,5,0,180368,2977,0.22211445198836083,1.1214404735258277,521.059837349847,High,0
41,10239,Unemployed,23,8,4,2,0,27791,962,0.09395448774294364,0.22618582543868215,585.1543119445258,Medium,1
22,9710,Employed,28,1,4,1,0,13301,1268,0.1305870236869207,0.1141520768966701,572.4804325437693,Medium,1
51,24384,Employed,26,4,1,0,0,131866,372,0.015255905511811024,0.45065753499562555,631.1298392388451,Medium,1
23,24038,Employed,29,0,4,5,0,108623,4380,0.18221149846077045,0.37656696341903095,465.5406023795657,High,0
19,25447,Employed,25,3,3,3,0,117824,2568,0.10091562856132354,0.3858477096186846,539.7392619955201,High,0
30,5285,Employed,12,3,4,5,1,171851,4902,0.9275307473982971,2.7097287921791233,300.0,High,0
60,16521,Employed,26,2,4,3,0,41894,4742,0.2870286302281944,0.21131690979157838,512.8775497851219,High,0
60,9971,Unemployed,25,8,1,0,1,84618,3693,0.37037408484605355,0.7072008825594224,493.1230568649083,High,0
28,32139,Employed,6,11,3,5,0,185322,1604,0.04990821120756713,0.48052210709729615,540.1796882292541,High,0
64,22909,Employed,9,9,2,2,0,75994,95,0.004146841852547034,0.27643429801970115,617.9163210965122,Medium,1
40,14531,Unemployed,14,1,0,5,1,46770,4369,0.3006675383662515,0.26821966829536853,402.8267152983277,High,0
33,17721,Self-Employed,20,10,3,0,1,27300,3941,0.2223915128943062,0.12837875966367587,535.6102928728627,High,0
48,22206,Employed,26,9,2,1,0,123025,1200,0.054039448797622264,0.46168077696718607,620.8144195262541,Medium,1
28,9530,Employed,5,5,3,1,0,165557,3944,0.4138509968520462,1.4476827562084644,488.4769150052466,High,0
33,14116,Employed,4,17,2,5,0,125605,4879,0.34563615755171434,0.7415049116841409,529.0333663927458,High,0
25,3258,Self-Employed,22,1,2,5,0,45285,131,0.040208717004297116,1.1583026396562308,460.6767955801105,High,0
21,3282,Self-Employed,27,1,3,3,0,122713,3115,0.9491163924436319,3.1158084501320333,300.0,High,0
57,16937,Self-Employed,1,9,1,0,0,168543,1390,0.08206884336068962,0.8292643325264214,625.395878845132,Medium,1
21,4898,Employed,20,15,3,3,0,53671,1149,0.23458554512045732,0.9131448210153804,552.0610453246222,Medium,1
42,7135,Self-Employed,14,11,3,2,0,123216,3510,0.49194113524877364,1.439103013314646,489.62088297126843,High,0
20,9629,Employed,25,0,2,1,0,25270,3647,0.3787516876103438,0.2186969917263821,551.4279779831758,Medium,1
49,22584,Employed,15,7,0,4,0,124870,807,0.03573326248671626,0.4607613059393081,573.0663301452355,Medium,1
20,26551,Employed,18,15,2,4,1,132897,4839,0.1822530224850288,0.4171123498173327,478.10289631275657,High,0
44,36380,Employed,8,17,4,0,0,149770,50,0.0013743815283122594,0.3430685358255452,674.2509620670697,Medium,1
46,20071,Employed,28,12,3,0,1,77265,3208,0.15983259429026955,0.3207986647401724,541.5721688007574,High,0
49,23074,Self-Employed,21,14,3,4,0,175801,55,0.002383635260466326,0.6349173673109705,571.6189217300858,Medium,1
36,28188,Unemployed,28,11,1,0,0,16171,3664,0.129984390520789,0.04780698642448323,676.5334539520363,Medium,1
38,5307,Employed,25,7,2,1,0,65684,743,0.14000376860749952,1.0314050624960744,566.3152440173355,Medium,1
22,14205,Employed,18,9,1,2,0,191237,4538,0.31946497712073213,1.1218878329226798,539.3509327701514,High,0
35,8906,Employed,6,13,3,2,0,54948,2876,0.3229283629014148,0.5141477655513137,575.3997305187514,Medium,1
45,5591,Employed,3,4,2,3,0,39725,79,0.014129851547129315,0.5920974184701604,552.7785727061348,Medium,1
59,18149,Employed,29,17,2,1,1,24450,4472,0.24640476059287014,0.11226513857512811,558.6955204143479,Medium,0
39,28150,Unemployed,2,18,4,0,0,149372,3940,0.1399644760213144,0.4421906453522795,656.6728241563055,Medium,1
38,34852,Employed,23,14,4,0,0,130900,2966,0.08510272007345346,0.3129901679482765,651.008263514289,Medium,1
23,4283,Employed,28,5,0,3,0,89600,3728,0.8704179313565258,1.7433263288971905,405.9502685033855,High,0
18,36691,Employed,19,10,4,3,0,140513,4536,0.1236270475048377,0.31913593705995114,566.0165980758223,Medium,1
22,4125,Unemployed,10,10,2,0,0,116315,125,0.030303030303030304,2.3497979797979798,535.3757575757576,High,0
58,4529,Self-Employed,0,19,4,0,1,155404,218,0.048134245970412895,2.8594244498417605,427.65842349304484,High,0
29,29170,Unemployed,5,19,0,1,0,25115,947,0.03246486115872472,0.07174894297794537,716.7992800822764,Low,1
43,11438,Self-Employed,25,17,3,3,0,104405,4373,0.3823220842804686,0.7606589147286822,553.4818150026229,Medium,1
63,23095,Employed,10,17,4,1,0,92404,594,0.02571985278198744,0.3334199321642491,651.9084217363065,Medium,1
51,19154,Employed,26,9,2,5,0,178069,140,0.007309178239532213,0.7747250356757509,527.6393964707111,High,0
31,11004,Self-Employed,0,1,3,0,0,149687,2893,0.2629043984005816,1.1335802132557857,525.4366593965831,High,0
43,12752,Employed,20,8,2,4,0,150804,3055,0.2395702634880803,0.9854924717691342,502.1220200752823,High,0
62,29819,Employed,6,13,3,4,0,161439,1630,0.054663134243267714,0.4511636875817432,571.3706026359033,Medium,1
44,39632,Employed,5,18,2,5,0,115670,876,0.02210335082761405,0.24321676086663976,602.7545922486879,Medium,1
26,29515,Employed,13,9,4,0,0,47738,4205,0.14246993054379128,0.13478457281608222,629.8165339657801,Medium,1
43,27217,Employed,1,3,4,3,0,137053,2660,0.09773303450049602,0.4196305005450025,528.0942058272403,High,0
64,26172,Employed,26,5,0,4,0,198953,3390,0.12952773956900504,0.6334791634826022,541.4479214427632,High,0
39,35994,Self-Employed,3,13,3,3,0,194681,4891,0.13588375840417846,0.4507255838936119,581.6504139578818,Medium,1
64,18036,Employed,10,3,0,4,0,86666,2029,0.11249722776668884,0.40043062024099946,547.4744954535373,High,0
47,14739,Employed,14,14,1,3,0,89351,4824,0.32729493181355584,0.5051846574846779,580.4135287332927,Medium,1
60,35220,Employed,17,15,4,4,1,144638,2552,0.07245883021010789,0.34222506151807686,475.77143668370246,High,0
34,12587,Employed,26,6,3,3,0,15728,3611,0.2868832922856916,0.10412859828924022,549.3262890283626,High,0
43,33129,Employed,0,16,0,5,0,110852,1040,0.03139243563041444,0.2788392848159216,609.502550635395,Medium,1
53,3645,Employed,2,18,0,1,0,88911,314,0.08614540466392319,2.032716049382716,587.6995884773663,Medium,1
18,33930,Employed,2,18,1,3,0,122616,3459,0.10194518125552608,0.30114942528735633,639.6976127320954,Medium,1
25,19299,Employed,27,16,0,1,1,41214,4172,0.21617700398984405,0.17796258873516763,573.3810041971086,Medium,0
52,33090,Employed,6,5,2,1,0,194007,3025,0.09141734663040194,0.48858416440012087,594.7148685403445,Medium,1
32,24953,Employed,0,10,4,0,0,50588,2946,0.11806195647817898,0.16894428191667002,635.6959083076183,Medium,1
64,29475,Employed,24,15,0,5,0,155025,3236,0.10978795589482612,0.43829516539440205,585.5277353689568,Medium,1
39,21888,Employed,10,7,0,1,0,73408,3680,0.16812865497076024,0.2794834307992203,628.0555555555557,Medium,1
31,19087,Employed,5,10,1,2,0,39103,4807,0.25184680672709175,0.17072265590890834,609.5350238382144,Medium,1
43,12346,Self-Employed,19,6,2,1,0,75949,3106,0.2515794589340677,0.5126424212970463,579.0519196500891,Medium,1
45,3587,Employed,2,18,0,3,0,185336,1537,0.42849177585726234,4.305733667874732,370.2369668246445,High,0
40,15763,Employed,18,9,4,1,0,156228,3872,0.24563852058618282,0.825921461650701,555.968089830616,Medium,1
31,7079,Employed,1,8,4,3,1,18423,1867,0.2637378160757169,0.2168738522390168,445.33903093657295,High,0
41,39116,Self-Employed,17,3,0,3,0,43062,4949,0.126521116678597,0.0917399529604254,584.3130688209428,Medium,1
19,23215,Unemployed,29,14,2,2,0,178877,1161,0.05001076889941848,0.6421028070931151,615.4725393064829,Medium,1
62,28817,Self-Employed,11,12,4,1,1,6987,3920,0.13603081514383872,0.020205087274872472,532.463996946247,High,0
43,27765,Self-Employed,28,1,4,1,0,67979,3882,0.13981631550513235,0.20403085419292874,565.9801908878085,Medium,1
31,33112,Employed,9,1,2,4,0,42597,2756,0.08323266489490215,0.10720433679632761,538.5798200048321,High,0
24,28556,Self-Employed,4,15,2,4,0,88905,1912,0.06695615632441518,0.25944635102955593,601.3984801792968,Medium,1
20,21099,Employed,8,8,0,0,0,163940,264,0.012512441347931181,0.6475030412183832,649.6483245651452,Medium,1
64,9450,Employed,1,12,3,3,0,81970,4428,0.4685714285714286,0.7228395061728395,520.4010582010583,High,0
40,16230,Employed,1,2,1,2,0,68805,4915,0.30283425754775106,0.35328096118299446,552.4630314232902,Medium,1
